STATION,NAME,Year,Month,TAVG_mean,TAVG_std,N_days,TMAX_mean,TMIN_mean
US1MIKN0011,"LOWELL 1.4 ESE, MI US",2026,3,,,0,,
US1MIKN0011,"LOWELL 1.4 ESE, MI US",2026,4,,,0,,
US1MIKN0032,"GRAND RAPIDS 2.9 NW, MI US",2026,1,,,0,,
US1MIKN0032,"GRAND RAPIDS 2.9 NW, MI US",2026,2,,,0,,
US1MIKN0032,"GRAND RAPIDS 2.9 NW, MI US",2026,3,,,0,,
US1MIKN0032,"GRAND RAPIDS 2.9 NW, MI US",2026,4,,,0,,
US1MIKN0033,"GRAND RAPIDS 3.0 NW, MI US",2026,1,,,0,,
US1MIKN0033,"GRAND RAPIDS 3.0 NW, MI US",2026,2,,,0,,
US1MIKN0033,"GRAND RAPIDS 3.0 NW, MI US",2026,3,,,0,,
US1MIKN0033,"GRAND RAPIDS 3.0 NW, MI US",2026,4,,,0,,
US1MIKN0043,"CALEDONIA 4.4 WNW, MI US",2026,1,,,0,,
US1MIKN0043,"CALEDONIA 4.4 WNW, MI US",2026,2,,,0,,
US1MIKN0043,"CALEDONIA 4.4 WNW, MI US",2026,3,,,0,,
US1MIKN0048,"KENTWOOD 1.6 WSW, MI US",2026,1,,,0,,
US1MIKN0048,"KENTWOOD 1.6 WSW, MI US",2026,2,,,0,,
US1MIKN0048,"KENTWOOD 1.6 WSW, MI US",2026,3,,,0,,
US1MIKN0048,"KENTWOOD 1.6 WSW, MI US",2026,4,,,0,,
US1MIKN0065,"BELMONT 1.0 WNW, MI US",2026,1,,,0,,
US1MIKN0065,"BELMONT 1.0 WNW, MI US",2026,2,,,0,,
US1MIKN0065,"BELMONT 1.0 WNW, MI US",2026,3,,,0,,
US1MIKN0077,"COMSTOCK PARK 1.0 NNW, MI US",2026,2,,,0,,
US1MIKN0077,"COMSTOCK PARK 1.0 NNW, MI US",2026,3,,,0,,
US1MIKN0077,"COMSTOCK PARK 1.0 NNW, MI US",2026,4,,,0,,
US1MIKN0078,"CEDAR SPRINGS 2.8 SSW, MI US",2026,3,,,0,,
US1MIKN0078,"CEDAR SPRINGS 2.8 SSW, MI US",2026,4,,,0,,
US1MIKN0083,"ROCKFORD 5.0 ESE, MI US",2026,1,,,0,,
US1MIKN0083,"ROCKFORD 5.0 ESE, MI US",2026,2,,,0,,
US1MIKN0083,"ROCKFORD 5.0 ESE, MI US",2026,3,,,0,,
US1MIKN0083,"ROCKFORD 5.0 ESE, MI US",2026,4,,,0,,
US1MIKN0084,"GRAND RAPIDS 4.6 ESE, MI US",2026,1,,,0,,
US1MIKN0084,"GRAND RAPIDS 4.6 ESE, MI US",2026,2,,,0,,
US1MIKN0084,"GRAND RAPIDS 4.6 ESE, MI US",2026,3,,,0,,
US1MIKN0084,"GRAND RAPIDS 4.6 ESE, MI US",2026,4,,,0,,
US1MIKN0086,"GRAND RAPIDS 5.5 SSE, MI US",2026,3,,,0,,
US1MIKN0086,"GRAND RAPIDS 5.5 SSE, MI US",2026,4,,,0,,
US1MIKN0093,"GRANDVILLE 0.6 SSW, MI US",2026,1,,,0,,
US1MIKN0093,"GRANDVILLE 0.6 SSW, MI US",2026,2,,,0,,
US1MIKN0093,"GRANDVILLE 0.6 SSW, MI US",2026,3,,,0,,
US1MIKN0093,"GRANDVILLE 0.6 SSW, MI US",2026,4,,,0,,
US1MIKN0094,"CALEDONIA 2.6 NNW, MI US",2026,1,,,0,,
US1MIKN0094,"CALEDONIA 2.6 NNW, MI US",2026,2,,,0,,
US1MIKN0094,"CALEDONIA 2.6 NNW, MI US",2026,3,,,0,,
US1MIKN0095,"TRUFANT 1.8 SE, MI US",2026,3,,,0,,
US1MIKN0095,"TRUFANT 1.8 SE, MI US",2026,4,,,0,,
US1MIKN0102,"LOWELL 5.5 NW, MI US",2026,3,,,0,,
US1MIKN0106,"LOWELL 5.5 N, MI US",2026,1,,,0,,
US1MIKN0106,"LOWELL 5.5 N, MI US",2026,2,,,0,,
US1MIKN0106,"LOWELL 5.5 N, MI US",2026,3,,,0,,
US1MIKN0106,"LOWELL 5.5 N, MI US",2026,4,,,0,,
US1MIKN0116,"EAST GRAND RAPIDS 1.1 SSW, MI US",2026,3,,,0,,
US1MIKN0116,"EAST GRAND RAPIDS 1.1 SSW, MI US",2026,4,,,0,,
US1MIKN0121,"SPARTA 0.3 NE, MI US",2026,1,,,0,,
US1MIKN0121,"SPARTA 0.3 NE, MI US",2026,2,,,0,,
US1MIKN0121,"SPARTA 0.3 NE, MI US",2026,3,,,0,,
US1MIKN0121,"SPARTA 0.3 NE, MI US",2026,4,,,0,,
US1MIKN0124,"CEDAR SPRINGS 6.6 NW, MI US",2026,1,,,0,,
US1MIKN0124,"CEDAR SPRINGS 6.6 NW, MI US",2026,2,,,0,,
US1MIKN0124,"CEDAR SPRINGS 6.6 NW, MI US",2026,3,,,0,,
US1MIKN0124,"CEDAR SPRINGS 6.6 NW, MI US",2026,4,,,0,,
US1MIKN0126,"SPARTA 5.7 ENE, MI US",2026,1,,,0,,
US1MIKN0126,"SPARTA 5.7 ENE, MI US",2026,2,,,0,,
US1MIKN0126,"SPARTA 5.7 ENE, MI US",2026,3,,,0,,
US1MIKN0126,"SPARTA 5.7 ENE, MI US",2026,4,,,0,,
US1MIKN0127,"ALTO 2.9 S, MI US",2026,1,,,0,,
US1MIKN0127,"ALTO 2.9 S, MI US",2026,2,,,0,,
US1MIKN0127,"ALTO 2.9 S, MI US",2026,3,,,0,,
US1MIKN0127,"ALTO 2.9 S, MI US",2026,4,,,0,,
US1MIKN0128,"GRAND RAPIDS 6.6 W, MI US",2026,3,,,0,,
US1MIKN0130,"GRAND RAPIDS 0.3 S, MI US",2026,1,,,0,,
US1MIKN0130,"GRAND RAPIDS 0.3 S, MI US",2026,3,,,0,,
US1MIKN0130,"GRAND RAPIDS 0.3 S, MI US",2026,4,,,0,,
US1MIKZ0001,"KALAMAZOO 6.0 SW, MI US",2026,1,,,0,,
US1MIKZ0001,"KALAMAZOO 6.0 SW, MI US",2026,2,,,0,,
US1MIKZ0001,"KALAMAZOO 6.0 SW, MI US",2026,3,,,0,,
US1MIKZ0001,"KALAMAZOO 6.0 SW, MI US",2026,4,,,0,,
US1MIKZ0009,"KALAMAZOO 5.6 E, MI US",2026,1,,,0,,
US1MIKZ0009,"KALAMAZOO 5.6 E, MI US",2026,2,,,0,,
US1MIKZ0009,"KALAMAZOO 5.6 E, MI US",2026,3,,,0,,
US1MIKZ0009,"KALAMAZOO 5.6 E, MI US",2026,4,,,0,,
US1MIKZ0025,"PORTAGE 0.8 WSW, MI US",2026,3,,,0,,
US1MIKZ0025,"PORTAGE 0.8 WSW, MI US",2026,4,,,0,,
US1MIKZ0031,"PORTAGE 5.6 E, MI US",2026,1,,,0,,
US1MIKZ0031,"PORTAGE 5.6 E, MI US",2026,2,,,0,,
US1MIKZ0031,"PORTAGE 5.6 E, MI US",2026,3,,,0,,
US1MIKZ0031,"PORTAGE 5.6 E, MI US",2026,4,,,0,,
US1MIKZ0032,"KALAMAZOO 1.6 WSW, MI US",2026,1,,,0,,
US1MIKZ0032,"KALAMAZOO 1.6 WSW, MI US",2026,2,,,0,,
US1MIKZ0032,"KALAMAZOO 1.6 WSW, MI US",2026,3,,,0,,
US1MIKZ0032,"KALAMAZOO 1.6 WSW, MI US",2026,4,,,0,,
US1MIKZ0037,"GALESBURG 2.5 W, MI US",2026,2,,,0,,
US1MIKZ0037,"GALESBURG 2.5 W, MI US",2026,3,,,0,,
US1MIKZ0037,"GALESBURG 2.5 W, MI US",2026,4,,,0,,
US1MIKZ0039,"GALESBURG 1.4 NNW, MI US",2026,1,,,0,,
US1MIKZ0039,"GALESBURG 1.4 NNW, MI US",2026,2,,,0,,
US1MIKZ0039,"GALESBURG 1.4 NNW, MI US",2026,3,,,0,,
US1MIKZ0039,"GALESBURG 1.4 NNW, MI US",2026,4,,,0,,
US1MILL0008,"SUTTONS BAY 1.7 N, MI US",2026,1,,,0,,
US1MILL0008,"SUTTONS BAY 1.7 N, MI US",2026,2,,,0,,
US1MILL0008,"SUTTONS BAY 1.7 N, MI US",2026,3,,,0,,
US1MILN0016,"CLINTON 0.5 NE, MI US",2026,1,,,0,,
US1MILN0016,"CLINTON 0.5 NE, MI US",2026,2,,,0,,
US1MILN0016,"CLINTON 0.5 NE, MI US",2026,3,,,0,,
US1MILN0016,"CLINTON 0.5 NE, MI US",2026,4,,,0,,
US1MILN0019,"BLISSFIELD 2.2 N, MI US",2026,3,,,0,,
US1MILN0019,"BLISSFIELD 2.2 N, MI US",2026,4,,,0,,
US1MILP0014,"LAPEER 4.4 SSE, MI US",2026,1,,,0,,
US1MILP0014,"LAPEER 4.4 SSE, MI US",2026,2,,,0,,
US1MILP0014,"LAPEER 4.4 SSE, MI US",2026,3,,,0,,
US1MILP0014,"LAPEER 4.4 SSE, MI US",2026,4,,,0,,
US1MILV0008,"FENTON 5.6 WSW, MI US",2026,1,,,0,,
US1MILV0008,"FENTON 5.6 WSW, MI US",2026,2,,,0,,
US1MILV0008,"FENTON 5.6 WSW, MI US",2026,3,,,0,,
US1MILV0008,"FENTON 5.6 WSW, MI US",2026,4,,,0,,
US1MILV0014,"BRIGHTON 2.5 E, MI US",2026,1,,,0,,
US1MILV0014,"BRIGHTON 2.5 E, MI US",2026,2,,,0,,
US1MILV0014,"BRIGHTON 2.5 E, MI US",2026,3,,,0,,
US1MILV0014,"BRIGHTON 2.5 E, MI US",2026,4,,,0,,
US1MILV0020,"PINCKNEY 5.4 E, MI US",2026,3,,,0,,
US1MILV0020,"PINCKNEY 5.4 E, MI US",2026,4,,,0,,
US1MILV0026,"FENTON 6.2 WSW, MI US",2026,1,,,0,,
US1MILV0026,"FENTON 6.2 WSW, MI US",2026,2,,,0,,
US1MILV0026,"FENTON 6.2 WSW, MI US",2026,3,,,0,,
US1MILV0026,"FENTON 6.2 WSW, MI US",2026,4,,,0,,
US1MILV0030,"LINDEN 6.5 SW, MI US",2026,1,,,0,,
US1MILV0030,"LINDEN 6.5 SW, MI US",2026,2,,,0,,
US1MILV0030,"LINDEN 6.5 SW, MI US",2026,3,,,0,,
US1MILV0032,"HOWELL 3.7 WSW, MI US",2026,1,,,0,,
US1MILV0032,"HOWELL 3.7 WSW, MI US",2026,2,,,0,,
US1MILV0032,"HOWELL 3.7 WSW, MI US",2026,3,,,0,,
US1MILV0032,"HOWELL 3.7 WSW, MI US",2026,4,,,0,,
US1MILV0036,"FOWLERVILLE 0.2 SSW, MI US",2026,1,,,0,,
US1MILV0036,"FOWLERVILLE 0.2 SSW, MI US",2026,2,,,0,,
US1MILV0036,"FOWLERVILLE 0.2 SSW, MI US",2026,3,,,0,,
US1MILV0036,"FOWLERVILLE 0.2 SSW, MI US",2026,4,,,0,,
US1MIMB0007,"SHELBY 0.4 SSE, MI US",2026,1,,,0,,
US1MIMB0007,"SHELBY 0.4 SSE, MI US",2026,2,,,0,,
US1MIMB0007,"SHELBY 0.4 SSE, MI US",2026,3,,,0,,
US1MIMB0007,"SHELBY 0.4 SSE, MI US",2026,4,,,0,,
US1MIMB0009,"NEW BALTIMORE 0.4 SSE, MI US",2026,1,,,0,,
US1MIMB0009,"NEW BALTIMORE 0.4 SSE, MI US",2026,2,,,0,,
US1MIMB0009,"NEW BALTIMORE 0.4 SSE, MI US",2026,3,,,0,,
US1MIMB0009,"NEW BALTIMORE 0.4 SSE, MI US",2026,4,,,0,,
US1MIMB0030,"SHELBY 2.6 SW, MI US",2026,3,,,0,,
US1MIMB0030,"SHELBY 2.6 SW, MI US",2026,4,,,0,,
US1MIMB0033,"ROSEVILLE 1.7 ENE, MI US",2026,1,,,0,,
US1MIMB0033,"ROSEVILLE 1.7 ENE, MI US",2026,2,,,0,,
US1MIMB0033,"ROSEVILLE 1.7 ENE, MI US",2026,3,,,0,,
US1MIMB0033,"ROSEVILLE 1.7 ENE, MI US",2026,4,,,0,,
US1MIMB0065,"CHESTERFIELD 2.4 E, MI US",2026,1,,,0,,
US1MIMB0065,"CHESTERFIELD 2.4 E, MI US",2026,4,,,0,,
US1MIMB0070,"STERLING HEIGHTS 2.2 NNE, MI US",2026,1,,,0,,
US1MIMB0070,"STERLING HEIGHTS 2.2 NNE, MI US",2026,2,,,0,,
US1MIMB0070,"STERLING HEIGHTS 2.2 NNE, MI US",2026,3,,,0,,
US1MIMB0070,"STERLING HEIGHTS 2.2 NNE, MI US",2026,4,,,0,,
US1MIMB0071,"ST CLAIR SHORES 2.5 N, MI US",2026,1,,,0,,
US1MIMB0071,"ST CLAIR SHORES 2.5 N, MI US",2026,2,,,0,,
US1MIMB0071,"ST CLAIR SHORES 2.5 N, MI US",2026,3,,,0,,
US1MIMB0071,"ST CLAIR SHORES 2.5 N, MI US",2026,4,,,0,,
US1MIMB0073,"EASTPOINTE 1.2 SSW, MI US",2026,1,,,0,,
US1MIMB0073,"EASTPOINTE 1.2 SSW, MI US",2026,2,,,0,,
US1MIMB0073,"EASTPOINTE 1.2 SSW, MI US",2026,3,,,0,,
US1MIMB0073,"EASTPOINTE 1.2 SSW, MI US",2026,4,,,0,,
US1MIMB0078,"NEW BALTIMORE 2.8 W, MI US",2026,3,,,0,,
US1MIMB0078,"NEW BALTIMORE 2.8 W, MI US",2026,4,,,0,,
US1MIMB0084,"HARRISON 1.7 SW, MI US",2026,1,,,0,,
US1MIMB0084,"HARRISON 1.7 SW, MI US",2026,2,,,0,,
US1MIMB0084,"HARRISON 1.7 SW, MI US",2026,3,,,0,,
US1MIMB0084,"HARRISON 1.7 SW, MI US",2026,4,,,0,,
US1MIMB0085,"NEW HAVEN 2.7 S, MI US",2026,1,,,0,,
US1MIMB0085,"NEW HAVEN 2.7 S, MI US",2026,2,,,0,,
US1MIMB0085,"NEW HAVEN 2.7 S, MI US",2026,3,,,0,,
US1MIMB0085,"NEW HAVEN 2.7 S, MI US",2026,4,,,0,,
US1MIMC0003,"CEDARVILLE 3.2 ESE, MI US",2026,1,,,0,,
US1MIMC0003,"CEDARVILLE 3.2 ESE, MI US",2026,2,,,0,,
US1MIMC0003,"CEDARVILLE 3.2 ESE, MI US",2026,3,,,0,,
US1MIMC0005,"ST. IGNACE 0.6 WSW, MI US",2026,1,,,0,,
US1MIMC0005,"ST. IGNACE 0.6 WSW, MI US",2026,2,,,0,,
US1MIMC0005,"ST. IGNACE 0.6 WSW, MI US",2026,3,,,0,,
US1MIMC0005,"ST. IGNACE 0.6 WSW, MI US",2026,4,,,0,,
US1MIMD0004,"MIDLAND 4.4 W, MI US",2026,3,,,0,,
US1MIMD0004,"MIDLAND 4.4 W, MI US",2026,4,,,0,,
US1MIMD0010,"MIDLAND 1.5 NNE, MI US",2026,1,,,0,,
US1MIMD0010,"MIDLAND 1.5 NNE, MI US",2026,2,,,0,,
US1MIMD0010,"MIDLAND 1.5 NNE, MI US",2026,3,,,0,,
US1MIMD0010,"MIDLAND 1.5 NNE, MI US",2026,4,,,0,,
US1MIMD0015,"MIDLAND 4.4 SW, MI US",2026,1,,,0,,
US1MIMD0015,"MIDLAND 4.4 SW, MI US",2026,2,,,0,,
US1MIMD0015,"MIDLAND 4.4 SW, MI US",2026,3,,,0,,
US1MIMD0015,"MIDLAND 4.4 SW, MI US",2026,4,,,0,,
US1MIMD0016,"MIDLAND 1.5 NE, MI US",2026,1,,,0,,
US1MIMD0016,"MIDLAND 1.5 NE, MI US",2026,2,,,0,,
US1MIMD0016,"MIDLAND 1.5 NE, MI US",2026,3,,,0,,
US1MIMD0016,"MIDLAND 1.5 NE, MI US",2026,4,,,0,,
US1MIME0011,"BIG RAPIDS 5.4 S, MI US",2026,1,,,0,,
US1MIME0011,"BIG RAPIDS 5.4 S, MI US",2026,2,,,0,,
US1MIME0011,"BIG RAPIDS 5.4 S, MI US",2026,3,,,0,,
US1MIME0011,"BIG RAPIDS 5.4 S, MI US",2026,4,,,0,,
US1MIME0012,"BIG RAPIDS 3.1 SE, MI US",2026,1,,,0,,
US1MIME0012,"BIG RAPIDS 3.1 SE, MI US",2026,2,,,0,,
US1MIME0012,"BIG RAPIDS 3.1 SE, MI US",2026,3,,,0,,
US1MIME0012,"BIG RAPIDS 3.1 SE, MI US",2026,4,,,0,,
US1MIMK0001,"LAKE CITY 5.0 SSW, MI US",2026,1,,,0,,
US1MIMK0001,"LAKE CITY 5.0 SSW, MI US",2026,2,,,0,,
US1MIMK0001,"LAKE CITY 5.0 SSW, MI US",2026,3,,,0,,
US1MIMK0001,"LAKE CITY 5.0 SSW, MI US",2026,4,,,0,,
US1MIMM0001,"SPALDING 0.5 NW, MI US",2026,1,,,0,,
US1MIMM0001,"SPALDING 0.5 NW, MI US",2026,2,,,0,,
US1MIMM0001,"SPALDING 0.5 NW, MI US",2026,3,,,0,,
US1MIMM0008,"MENOMINEE 4.1 NW, MI US",2026,1,,,0,,
US1MIMM0008,"MENOMINEE 4.1 NW, MI US",2026,2,,,0,,
US1MIMM0008,"MENOMINEE 4.1 NW, MI US",2026,3,,,0,,
US1MIMM0008,"MENOMINEE 4.1 NW, MI US",2026,4,,,0,,
US1MIMM0009,"MENOMINEE 9.4 NNE, MI US",2026,1,,,0,,
US1MIMM0009,"MENOMINEE 9.4 NNE, MI US",2026,2,,,0,,
US1MIMM0009,"MENOMINEE 9.4 NNE, MI US",2026,3,,,0,,
US1MIMM0009,"MENOMINEE 9.4 NNE, MI US",2026,4,,,0,,
US1MIMQ0016,"MARQUETTE 0.4 ESE, MI US",2026,1,,,0,,
US1MIMQ0016,"MARQUETTE 0.4 ESE, MI US",2026,2,,,0,,
US1MIMQ0016,"MARQUETTE 0.4 ESE, MI US",2026,3,,,0,,
US1MIMQ0016,"MARQUETTE 0.4 ESE, MI US",2026,4,,,0,,
US1MIMQ0019,"ISHPEMING 7.2 SW, MI US",2026,1,,,0,,
US1MIMQ0019,"ISHPEMING 7.2 SW, MI US",2026,2,,,0,,
US1MIMQ0019,"ISHPEMING 7.2 SW, MI US",2026,3,,,0,,
US1MIMQ0019,"ISHPEMING 7.2 SW, MI US",2026,4,,,0,,
US1MIMQ0024,"WOBIC 0.5 ESE, MI US",2026,1,,,0,,
US1MIMQ0024,"WOBIC 0.5 ESE, MI US",2026,2,,,0,,
US1MIMQ0024,"WOBIC 0.5 ESE, MI US",2026,3,,,0,,
US1MIMQ0024,"WOBIC 0.5 ESE, MI US",2026,4,,,0,,
US1MIMQ0030,"MARQUETTE 6.1 SSW, MI US",2026,1,,,0,,
US1MIMQ0030,"MARQUETTE 6.1 SSW, MI US",2026,2,,,0,,
US1MIMQ0030,"MARQUETTE 6.1 SSW, MI US",2026,3,,,0,,
US1MIMQ0030,"MARQUETTE 6.1 SSW, MI US",2026,4,,,0,,
US1MIMQ0032,"BIG BAY 9.0 SE, MI US",2026,1,,,0,,
US1MIMQ0032,"BIG BAY 9.0 SE, MI US",2026,2,,,0,,
US1MIMQ0032,"BIG BAY 9.0 SE, MI US",2026,3,,,0,,
US1MIMQ0032,"BIG BAY 9.0 SE, MI US",2026,4,,,0,,
US1MIMQ0033,"MARQUETTE 2.0 WNW, MI US",2026,1,,,0,,
US1MIMQ0033,"MARQUETTE 2.0 WNW, MI US",2026,2,,,0,,
US1MIMQ0033,"MARQUETTE 2.0 WNW, MI US",2026,3,,,0,,
US1MIMQ0033,"MARQUETTE 2.0 WNW, MI US",2026,4,,,0,,
US1MIMQ0034,"SKANDIA 3.0 SSE, MI US",2026,1,,,0,,
US1MIMQ0034,"SKANDIA 3.0 SSE, MI US",2026,2,,,0,,
US1MIMQ0034,"SKANDIA 3.0 SSE, MI US",2026,3,,,0,,
US1MIMQ0034,"SKANDIA 3.0 SSE, MI US",2026,4,,,0,,
US1MIMR0004,"MONROE 3.0 S, MI US",2026,1,,,0,,
US1MIMR0004,"MONROE 3.0 S, MI US",2026,2,,,0,,
US1MIMR0004,"MONROE 3.0 S, MI US",2026,3,,,0,,
US1MIMR0004,"MONROE 3.0 S, MI US",2026,4,,,0,,
US1MIMR0009,"CARLETON 2.5 S, MI US",2026,1,,,0,,
US1MIMR0009,"CARLETON 2.5 S, MI US",2026,2,,,0,,
US1MIMR0009,"CARLETON 2.5 S, MI US",2026,3,,,0,,
US1MIMR0009,"CARLETON 2.5 S, MI US",2026,4,,,0,,
US1MIMR0016,"OTTAWA LAKE 1.4 SSW, MI US",2026,1,,,0,,
US1MIMR0016,"OTTAWA LAKE 1.4 SSW, MI US",2026,2,,,0,,
US1MIMR0016,"OTTAWA LAKE 1.4 SSW, MI US",2026,3,,,0,,
US1MIMR0016,"OTTAWA LAKE 1.4 SSW, MI US",2026,4,,,0,,
US1MIMR0017,"MONROE 5.9 NW, MI US",2026,1,,,0,,
US1MIMR0017,"MONROE 5.9 NW, MI US",2026,2,,,0,,
US1MIMR0017,"MONROE 5.9 NW, MI US",2026,3,,,0,,
US1MIMR0022,"TEMPERANCE 4.6 WNW, MI US",2026,1,,,0,,
US1MIMR0022,"TEMPERANCE 4.6 WNW, MI US",2026,2,,,0,,
US1MIMR0022,"TEMPERANCE 4.6 WNW, MI US",2026,3,,,0,,
US1MIMR0022,"TEMPERANCE 4.6 WNW, MI US",2026,4,,,0,,
US1MIMS0008,"LUDINGTON 1.8 NE, MI US",2026,1,,,0,,
US1MIMS0008,"LUDINGTON 1.8 NE, MI US",2026,2,,,0,,
US1MIMS0008,"LUDINGTON 1.8 NE, MI US",2026,3,,,0,,
US1MIMS0009,"LUDINGTON 5.1 ENE, MI US",2026,4,,,0,,
US1MIMS0010,"SCOTTVILLE 2.1 ESE, MI US",2026,1,,,0,,
US1MIMS0010,"SCOTTVILLE 2.1 ESE, MI US",2026,2,,,0,,
US1MIMS0010,"SCOTTVILLE 2.1 ESE, MI US",2026,3,,,0,,
US1MIMS0010,"SCOTTVILLE 2.1 ESE, MI US",2026,4,,,0,,
US1MIMT0008,"EDMORE 3.8 ESE, MI US",2026,1,,,0,,
US1MIMT0008,"EDMORE 3.8 ESE, MI US",2026,2,,,0,,
US1MIMT0008,"EDMORE 3.8 ESE, MI US",2026,3,,,0,,
US1MIMT0008,"EDMORE 3.8 ESE, MI US",2026,4,,,0,,
US1MIMT0013,"VESTABURG 1.7 S, MI US",2026,1,,,0,,
US1MIMT0013,"VESTABURG 1.7 S, MI US",2026,2,,,0,,
US1MIMT0013,"VESTABURG 1.7 S, MI US",2026,3,,,0,,
US1MIMT0013,"VESTABURG 1.7 S, MI US",2026,4,,,0,,
US1MIMT0014,"LAKEVIEW 7.1 SE, MI US",2026,1,,,0,,
US1MIMT0014,"LAKEVIEW 7.1 SE, MI US",2026,2,,,0,,
US1MIMT0014,"LAKEVIEW 7.1 SE, MI US",2026,3,,,0,,
US1MIMT0014,"LAKEVIEW 7.1 SE, MI US",2026,4,,,0,,
US1MINW0008,"WHITE CLOUD 7.5 ENE, MI US",2026,1,,,0,,
US1MINW0008,"WHITE CLOUD 7.5 ENE, MI US",2026,2,,,0,,
US1MINW0008,"WHITE CLOUD 7.5 ENE, MI US",2026,3,,,0,,
US1MINW0008,"WHITE CLOUD 7.5 ENE, MI US",2026,4,,,0,,
US1MIOC0002,"MONTAGUE 8.1 NW, MI US",2026,3,,,0,,
US1MIOC0002,"MONTAGUE 8.1 NW, MI US",2026,4,,,0,,
US1MIOD0003,"LUZERNE 2.4 NE, MI US",2026,1,,,0,,
US1MIOD0003,"LUZERNE 2.4 NE, MI US",2026,2,,,0,,
US1MIOD0003,"LUZERNE 2.4 NE, MI US",2026,3,,,0,,
US1MIOD0003,"LUZERNE 2.4 NE, MI US",2026,4,,,0,,
US1MIOD0004,"MIO 6.2 NNE, MI US",2026,1,,,0,,
US1MIOD0004,"MIO 6.2 NNE, MI US",2026,2,,,0,,
US1MIOD0004,"MIO 6.2 NNE, MI US",2026,3,,,0,,
US1MIOD0004,"MIO 6.2 NNE, MI US",2026,4,,,0,,
US1MIOG0006,"WEST BRANCH 2.1 SSW, MI US",2026,1,,,0,,
US1MIOG0006,"WEST BRANCH 2.1 SSW, MI US",2026,2,,,0,,
US1MIOG0006,"WEST BRANCH 2.1 SSW, MI US",2026,3,,,0,,
US1MIOG0006,"WEST BRANCH 2.1 SSW, MI US",2026,4,,,0,,
US1MIOG0009,"ALGER 4.9 NNE, MI US",2026,1,,,0,,
US1MIOG0009,"ALGER 4.9 NNE, MI US",2026,2,,,0,,
US1MIOK0031,"WATERFORD 2.6 N, MI US",2026,3,,,0,,
US1MIOK0031,"WATERFORD 2.6 N, MI US",2026,4,,,0,,
US1MIOK0044,"MILFORD 4.3 ESE, MI US",2026,3,,,0,,
US1MIOK0044,"MILFORD 4.3 ESE, MI US",2026,4,,,0,,
US1MIOK0046,"ORCHARD LAKE VILLAGE 0.9 WSW, MI US",2026,1,,,0,,
US1MIOK0046,"ORCHARD LAKE VILLAGE 0.9 WSW, MI US",2026,2,,,0,,
US1MIOK0046,"ORCHARD LAKE VILLAGE 0.9 WSW, MI US",2026,3,,,0,,
US1MIOK0047,"BLOOMFIELD TOWNSHIP 3.1 SW, MI US",2026,1,,,0,,
US1MIOK0047,"BLOOMFIELD TOWNSHIP 3.1 SW, MI US",2026,2,,,0,,
US1MIOK0047,"BLOOMFIELD TOWNSHIP 3.1 SW, MI US",2026,3,,,0,,
US1MIOK0053,"WIXOM 1.3 NE, MI US",2026,4,,,0,,
US1MIOK0063,"FENTON 2.7 SSE, MI US",2026,1,,,0,,
US1MIOK0063,"FENTON 2.7 SSE, MI US",2026,2,,,0,,
US1MIOK0063,"FENTON 2.7 SSE, MI US",2026,3,,,0,,
US1MIOK0063,"FENTON 2.7 SSE, MI US",2026,4,,,0,,
US1MIOK0066,"DAVISBURG 1.3 ESE, MI US",2026,1,,,0,,
US1MIOK0066,"DAVISBURG 1.3 ESE, MI US",2026,2,,,0,,
US1MIOK0066,"DAVISBURG 1.3 ESE, MI US",2026,3,,,0,,
US1MIOK0066,"DAVISBURG 1.3 ESE, MI US",2026,4,,,0,,
US1MIOK0077,"WHITE LAKE 0.5 E, MI US",2026,1,,,0,,
US1MIOK0077,"WHITE LAKE 0.5 E, MI US",2026,2,,,0,,
US1MIOK0077,"WHITE LAKE 0.5 E, MI US",2026,3,,,0,,
US1MIOK0077,"WHITE LAKE 0.5 E, MI US",2026,4,,,0,,
US1MIOK0087,"ORTONVILLE 2.3 S, MI US",2026,1,,,0,,
US1MIOK0087,"ORTONVILLE 2.3 S, MI US",2026,2,,,0,,
US1MIOK0087,"ORTONVILLE 2.3 S, MI US",2026,3,,,0,,
US1MIOK0087,"ORTONVILLE 2.3 S, MI US",2026,4,,,0,,
US1MIOK0107,"CLARKSTON 1.4 NE, MI US",2026,1,,,0,,
US1MIOK0107,"CLARKSTON 1.4 NE, MI US",2026,2,,,0,,
US1MIOK0107,"CLARKSTON 1.4 NE, MI US",2026,3,,,0,,
US1MIOK0107,"CLARKSTON 1.4 NE, MI US",2026,4,,,0,,
US1MIOK0109,"HIGHLAND 1.3 NE, MI US",2026,1,,,0,,
US1MIOK0109,"HIGHLAND 1.3 NE, MI US",2026,2,,,0,,
US1MIOK0109,"HIGHLAND 1.3 NE, MI US",2026,3,,,0,,
US1MIOK0109,"HIGHLAND 1.3 NE, MI US",2026,4,,,0,,
US1MIOK0121,"LAKE ORION 1.1 ENE, MI US",2026,1,,,0,,
US1MIOK0121,"LAKE ORION 1.1 ENE, MI US",2026,3,,,0,,
US1MIOK0121,"LAKE ORION 1.1 ENE, MI US",2026,4,,,0,,
US1MIOK0128,"BERKLEY 0.6 N, MI US",2026,1,,,0,,
US1MIOK0128,"BERKLEY 0.6 N, MI US",2026,2,,,0,,
US1MIOK0128,"BERKLEY 0.6 N, MI US",2026,3,,,0,,
